,User_ID,User_Name,Tweet_Text,location,Retweet_Count,Followers,Following,Account_Likes,Listed_Count,Account_Type,Created_at,Verified,Event,Label,Label,Label,Label,FINAL 
934,8.72E+17,mansoor, #Sialkotincident need serious investigation.Why did it happen in #Sialkot ? which is one of the few export center of many spo…,None,7,163,639,25115,3,FALSE,6/5/2017 12:14,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
935,1.34E+18,sehal, Shame on 🇵🇰 #Sialkot,"Köln, Deutschland 🇩🇪",0,0,6,29,0,FALSE,12/7/2020 20:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
936,137820040,Noor e Maryam Kanwer,"I want to unfollow every idiot who is sharing the tragic, horrific incident of #Sialkot. I mean you can still share… ","London, England",0,5587,954,6249,0,FALSE,4/27/2010 21:32,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
937,1.10E+18,typically.myself, We Are Sorry. 🙏🙏 #SriLanka#Sialkot #Pakistan ,None,337,2,26,910,0,FALSE,2/27/2019 10:56,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
938,323140379,Sam Cabral, A Sri Lankan factory worker was killed in a brutal mob killing in #Pakistan. Pakistan PM Imran Khan described the incident…,"Washington, DC",10,522,2518,22569,7,FALSE,6/24/2011 9:52,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
939,4654603757,Sabahat Ahmad," Extra Judicial Killings on Blasphemy Issue in Pakistan. There is no such law even exist in islam, Blasphemy itself is…",None,326,14,410,307,0,FALSE,12/30/2015 14:24,FALSE,#Sialkot,TRUE,TRUE,FAKE,REAL,FAKE
940,1.42E+18,Dr.Sid,No Pakistani Citizen or Cricketer Should be allowed in Sri Lanka &amp; no SL Citizen or Cricketer should go to Pak for… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FAKE,FAKE,FAKE,FAKE
941,1.42E+18,Dr.Sid,Sri Lankans this is the Defense Minister of #Pakistan on the killing see how shamelessly he is defending the murder… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
942,382176301,Aqeel Baloch,After #Sialkot now its #india ,Chaghi / Gawadar,2,25,132,1217,0,FALSE,9/29/2011 16:25,FALSE,#Sialkot,TRUE,FALSE,REAL,FAKE,FAKE
943,1.39E+18,A K Dikshit,This is latest example 🚨 #Sialkot #SialkotIslamistLynching ,None,0,1749,336,3520,1,FALSE,5/4/2021 18:53,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
944,1.42E+18,Dr.Sid,Islam is religion of peace i always hear after every act of terror by Islamic fanatics from Islamic apologists - BU… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
945,8.94E+17,Ghausiyyah Mughal❤🤍💚,PDM will fail brutally with Allah Kunnn❤Amin🌹🤲🤲🤲🌹PM   WTH… ,Hatfield England,0,1001,699,29011,2,FALSE,8/6/2017 12:38,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
946,1.40E+18,Kays Hari, Do good for  will come back to you in unexpected ways ❤#Sialkot #Blasphemy #quoteoftheday #quot…,None,7,3,12,180,0,FALSE,6/3/2021 11:19,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
947,1.14E+18,MishraJi,  Sri Lanka Manager's Family 😔#Sialkot ,India,1,1712,1889,12762,0,FALSE,6/8/2019 9:53,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
948,1.42E+18,Dr.Sid,Why are Pakis so ashamed ? Well most of the terror orgs &amp; their chiefs live in Pak who kills thousands of innocents… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
949,8.02E+17,Snookum💫🇵🇸, #Sialkot saw the video and I felt sick to my stomach. These are NOT my people. These are demons in disguise. The worst kind…,Alfea ,10,183,149,13994,1,FALSE,11/24/2016 10:00,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
950,8.86E+17,Stem Corps," The dear world community, please teach us a lesson, otherwise, we are not going to change our policies. The world natio…",None,1,1002,214,8131,16,FALSE,7/14/2017 16:59,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
951,1.42E+18,Dr.Sid,#SriLankans this Pak players will bring Islam try to convert you do fixing terror activities don't trust them.… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
952,1.02E+18,fouziaChaudhary 🇵🇰,"Whatever happened in #Sialkot was an example of extremism, bullying mob attack against one weak person and that's w… ",None,18,365,98,12399,1,FALSE,7/12/2018 15:00,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
953,2882451512,Rana Ashraf, Watch Complete Program Mad e Muqabil With Rauf Klasra And Amir Mateen | GTV Network HD | 6th Dec 2021... …,"Islamabad, Pakistan",1,1216,276,24108,0,FALSE,10/29/2014 18:29,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
954,1.42E+18,Dr.Sid,#SriLankans this is how #Pakistan returns your friendship they attack your team they ask you to convert they kill y… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
955,7.73E+17,M T,Watch Complete Program Mad e Muqabil With Rauf Klasra And Amir Mateen | GTV Network HD | 6th Dec 2021...… ,Pakistan,1,24567,21376,9286,53,FALSE,9/4/2016 21:20,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
956,129445598,USMANI, I don’t think so it can help #Sialkot didn’t happen cause what is written in the #blasphemy law. T… ,Chicago IL,0,434,610,4995,2,FALSE,4/4/2010 9:02,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
957,2943690936,حورین فاطمہ,"Just thinking, why all those who involved in #Sialkot murder incident, are running away from PoliceThey killed a… ","London, England",0,345,313,2210,0,FALSE,12/26/2014 9:05,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
958,110525152,Ayesha Ijaz Khan,Imran Khan can tweet all the sympathy for the murdered Sri Lankan factory worker in #Sialkot but he is responsible… ,"London, UK",8,70249,1674,23276,214,FALSE,2/1/2010 21:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
959,9.01E+17,Antivirus,  Don't WORRY they are learnings things fast ! FROM the religion of peace 🕊️#Sialkot ( who w… ,None,0,56,106,6931,0,FALSE,8/25/2017 12:45,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
960,1.17E+18,Malik Mubashar Ashraf," . shows her angry over the #Sialkot incident, says we cannot commit to this horrifying culture of violenc…","Lahore, Pakistan",2,3213,4998,289351,1,FALSE,8/31/2019 16:47,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
961,1.42E+18,Dr.Sid,#SriLankans Don't keep any hope of justice for them we are Kafirs &amp; its an honour to K××L us thats what they are ta… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
962,1.42E+18,Dr.Sid,#SriLankans if you want to die only than go to #Pakistan or let them in SL choice is yours stop being dumb about Te… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
963,1.40E+18,Team Fahad Shahbaz, Sorry Jinnah#Sialkot 🇵🇰 ,Pakistan,9,356,30,333,1,FALSE,6/12/2021 14:22,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
964,1.46E+18,🇮🇳👨🏻‍💻🚩,"Those kids who used to watch this pπ0pag∆nda are doing #Sialkot today, damaging temples, gurudwara and π∆p¡ng their… ",भारत,0,28,2550,782,0,FALSE,11/25/2021 7:21,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
965,1.43E+18,Sheraz Nasir, Shahid Afridi’s Tweet on #Sialkot Incident ,None,168,1,73,146,0,FALSE,8/21/2021 14:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
966,1.46E+18,🇮🇳👨🏻‍💻🚩," Not funny actually. Those kids who used to watch this are doing #Sialkot like inc¡dents today, damagin… ",भारत,0,28,2550,782,0,FALSE,11/25/2021 7:21,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
967,168197550,z.khan,"Pakistan ranks 130 out of 139 countries in adherence to rule of law.Nepal, Sri Lanka, India, Bangladesh all have pe… ",None,0,1458,1149,8578,20,FALSE,7/18/2010 17:37,FALSE,#Sialkot,TRUE,FAKE,FAKE,FAKE,REAL
968,1524377359,Ehtisham,What’s the difference?#pervaizkhattak #Sialkot #Sialkot_incident #Sialkottragedy #SriLanka #blasphemy #Rumi… ,Ⓣⓞⓟⓗⓔⓣ,0,1320,2787,127386,3,FALSE,6/17/2013 9:09,FALSE,#Sialkot,TRUE,TRUE,FAKE,REAL,REAL
969,1.26E+18,Ibrahim Sheikh," In the wake of the brutal lynching of a Sri Lankan national in Sialkot, Defence Minister Pervez Khattak said the incident was…",Lyallpur,3,13,144,2277,0,FALSE,5/3/2020 21:57,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
970,1.42E+18,Dr.Sid,#ImranKhan Calls Murderers Vigilantes Defence Minister calls them Kids #SriLankans Don't keep any hope of justice t… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
971,1.39E+18,Zeenat Khan, Meet Malik Adnan - whom other name is HUMANITY. The only man who had his conscience alive. Who knew his own life could h…,"Lahore, Pakistan",4,84,72,8741,1,FALSE,5/2/2021 20:59,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
972,1.04E+18,😈," *Nangya kar k saarya aay* -- 'his clothes was removed and then brunt', a minor watching a phone video of #Sialkot lynching st…",None,37,150,544,2156,0,FALSE,9/23/2018 9:26,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
973,74329271,R A S H I D,Logically You cannot teach your kids that Ghazi Alam Din was a hero &amp; expect them to condemn Mumtaz Qadri. Incident… ,London,0,732,292,6403,8,FALSE,9/15/2009 1:36,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
974,1862687419,Vijay,"When in minority #ARREST_WASEEM_RIZVI,In majority, burn like #Sialkot !There's no dialogue !",The Blue Dot In The Universe,0,161,374,48342,7,FALSE,9/14/2013 4:35,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
975,1.24E+18,Saad Rafiq🇵🇰,Some of our own including the whole world criticizing every muslim  after the #sialkot incident. I have a question… ,"Multan, Pakistan",0,129,35,12187,1,FALSE,3/5/2020 19:56,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
976,8.45E+17,Harris Sultan,"Once the prophet of mercy, had two singing slave girls, Farhana and her friend, killed because they made fun of him… ",Australia,68,18262,820,10187,61,FALSE,3/24/2017 20:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
977,1388382632,madasra khan, So aptly said and just advice to the zombies and heinous murderers responsible of #Sialkottragedy ! #Sialkot_incident #si…,toronto,4,30,285,957,1,FALSE,4/29/2013 1:43,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
978,1.42E+18,Dr.Sid,ALL #SRILANKANS DON'T TRAVEL TO #PAKISTAN OR LET ANY PAKIS IN SL &amp; KEEP A EYE ON PAK TOURISTS THEY CAN BE TERRORIST… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
979,1.42E+18,Dr.Sid,ALL SRI LANKAN DON'T TRAVEL TO PAKISTAN OR LET ANY PAKIS IN SL &amp; KEEP A EYE ON PAK TOURISTS THEY CAN BE TERRORISTS… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
980,2786135408,Sumaira Naqvi," This man has shown unmatched courage and character, It is terribly sad that he couldn’t save his boss, a fellow human being…","Sialkot, Pakistan",2,33,132,237,0,FALSE,9/2/2014 14:54,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
981,1.42E+18,Dr.Sid,Shameless Nation Shameless People Shameless PM Shameless Defense Minister = PAKISTAN 2 Kodi ka Tamgha from Lahore… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
982,1.43E+18,Muhammad Ahmad,```SIALKOT STALLIONS```  one of the most loveable in Pakistan history...❤️#Pakistan #Sialkot Pakistan ,None,0,5,20,17,0,FALSE,8/26/2021 6:06,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
983,1.42E+18,Dr.Sid,Shameless Nation Shameless People Shameless PM Shameless Defense Minister = PAKISTAN PM CALLS MURDERERS VIGILANTE… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
984,1.26E+18,Jawad Kamal, NewsOne Special | 06-December-2021 | Raza Rumi | Amber Shamsi  #NewsOne #NewsoneSpecial …,"Karachi, Pakistan",1,25,388,715,0,FALSE,5/16/2020 11:02,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
985,1.32E+18,Hafsa Ahmed,and #Sialkot was a rational product of that. Disinfecting this rot requires our attention not just on its materiali… ,"London, England",0,66,225,263,0,FALSE,11/6/2020 11:15,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
986,1.32E+18,Hafsa Ahmed,"On the anniversary of his death, and in relation to #Sialkot, thinking of how #Fanon said “Imperialism leaves behin… ","London, England",0,66,225,263,0,FALSE,11/6/2020 11:15,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
987,1671041222,Zia Ul Faq,When you show your children the bloody game of slaughtering animals year after year... this is what most of them be… ,"GHQ, Rawalpindi",1,660,37,54355,3,FALSE,8/14/2013 17:31,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
988,145911276,Sumrin Kalia,The fascism which was laid bare in recent event #Sialkot actually began 40 years ago. In the 80s it wasn’t only Zia… ,"Karachi, Pakistan",0,396,819,668,0,FALSE,5/20/2010 4:59,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
989,616260164,asma hasanat, Malik Adnan the only sacha Ashiq-a-Rasool (s.a.w) who risked his own life to save the Sirilankan Manager . He has become an…,None,1,41,44,1101,0,FALSE,6/23/2012 16:36,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
990,1.43E+18,QC," The Prophet (ﷺ) said, ""Whoever killed a person having a treaty with the Muslims, shall not smell the s… ",None,0,54,118,3100,0,FALSE,8/19/2021 7:02,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
991,48865797,Potkin Azarmehr," The images of the #Sialkot, #Pakistan, #Blasphemy horror:#SriLanka #SriLankan ",UK,2,9242,2052,40448,192,FALSE,6/19/2009 23:34,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
992,1.38E+18,Safdar Saeed, Thousands Of Muslims Were Burned In Burma Without Any Respect Of Man Women Or Children But Nobody Speaks No Channel Gi…,"Lahore, Pakistan",17,1219,912,15622,1,FALSE,4/20/2021 19:04,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
993,1.42E+18,Dr.Sid,ALL SRI LANKANS NEVER TRUST A PAKI DONT GO TO PAK DONT LET THEM IN SL MOST OF THEM ARE ISLAMIC RADICALS &amp; POTENTIAL… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,REAL,FAKE
994,48865797,Potkin Azarmehr,These evil savages #Sialkot ,UK,0,9242,2052,40448,192,FALSE,6/19/2009 23:34,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
995,326865119,jayashreesridhar 🇮🇳,"   The coffin of truth, justice and tolerance! #Sialkot ",indore,1,643,3095,56471,4,FALSE,6/30/2011 16:25,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
996,137820040,Noor e Maryam Kanwer,"Listen to this very powerful and an honest take on the shameful, merciless and horrific incident happened in… ","London, England",0,5587,954,6249,0,FALSE,4/27/2010 21:32,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
997,1.33E+18,SaMa, TLP people's in Darhna TLp out of Darhna days.....Out of Darhna days they sails....! #Sialkot ,None,505,4,3,13,0,FALSE,11/13/2020 8:49,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
998,1.42E+18,Dr.Sid,ALL SRI LANKANS DON'T TRAVEL TO PAKISTAN OR HIRE ANY PAKIS &amp; KEEP A EYE ON PAK TOURISTS THEY CAN BE TERRORISTS… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
999,7.36E+17,DR M HUSSAIN GILL 🇵🇰," Sialkot incident, a collective shame for nation. | Razi Naama | Rizwan Razi  via  #ShameSamaa…","Punjab, Pakistan",1,813,1628,9409,0,FALSE,5/26/2016 18:03,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1000,1.26E+18,Meryem, 26 primary suspects in the #Sialkot_incident have been presented before the Anti Terrorism Court in Gujranwala today and h…,None,7,603,4951,34432,0,FALSE,5/18/2020 3:11,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1001,1.45E+18,Sheikh Kamal," What happened in #Sialkot is deeply saddening and inhumane, thoughts are with the victim’s family",None,39,44,100,119,0,FALSE,10/20/2021 17:12,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1002,1.42E+18,Dr.Sid,ALL SRI LANKAN DON'T TRAVEL TO PAKISTAN OR HIRE ANY PAKIS &amp; KEEP A EYE ON PAK TOURISTS THEY CAN BE TERRORISTS… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1003,1.46E+18,Shafia_khawaja,We're embarrassed about this incident.! I'm ashamed that I live in this society.🙌🏻😔 #سیالکوٹ_سانحہ #Sialkot… ,None,0,56,42,25,0,FALSE,11/8/2021 18:08,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1004,1.42E+18,Dr.Sid,A happy family destroyed by Pakistani Terrorists All Sri Lankans - STAY AWAY FROM THIS TERRORIST COUNTRY… ,"Los Angeles, CA",2,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1005,1.45E+18,Fizan Saeed, How to become aashiq e rasool (S.A.W) in Pakistan#Sialkot #سیالکوٹ_سانحہ #PriyanthaKumara  #شہدائےناموس_رسالت_کانفرنس htt…,None,1,3,5,66,0,FALSE,10/28/2021 9:48,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1006,2221935646,Syed Imran Zaidi," Some facts &amp; images always haunts you,  ‘s this title of 2011 is one of them that #Pakistan is the most dangerous…",chakwal & swat Pakistan,10,2024,1862,232281,34,FALSE,12/12/2013 18:14,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1007,3032939310,Horcrux, The Prophet Muhammad (peace be upon him) on Blasphemy.#Sialkot#blasphemy ,"Multan, Pakistan",109,111,1074,182774,5,FALSE,2/20/2015 15:02,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1008,1.42E+18,Dr.Sid,1 of my Sri Lankan friend does big import export business with Pakistan from years he shut it down today after the… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
1009,1.39E+18,Izhar KHAN, Tonight  at 2305 we discuss the investigations into #Sialkot incident #MalikAdnan &amp; confusion among ca…,Pakistan,7,3,84,526,0,FALSE,4/29/2021 19:36,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1010,9.83E+17,احسان.,This is what  has to say about the incident that took in place in #sialkot This is such an inch perfect e… ,The hell you created.,12,485,1232,32232,0,FALSE,4/8/2018 10:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1011,1.46E+18,Abdul w, This guy is really unbelievable #Sialkot#سیالکوٹ_سانحہ ,None,13,1,27,17,0,FALSE,11/16/2021 2:29,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1012,610718104,Sohail Nawaz Awan, 'Murders happen when emotions are high': Defence Minister Pervez Khattack says govt shouldn't be blamed for #Sialkot lync…,None,25,305,126,106093,0,FALSE,6/17/2012 11:00,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1013,8.86E+17,Muhammad Gulfam Haider,"‘Sri Lanka donated us 35,000 eyes, but we lost sight’: member of Sri Lankan eye donation society. Pakistan is the… ","Sialkot, Pakistan",0,1044,3827,40504,1,FALSE,7/15/2017 13:41,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1014,1.35E+18,🟢𝓓𝓪𝓷𝓲𝓼𝓱ᵛ⁵," Stop defaming Islam, Islam is the religion of love and peace . Prophet Muhammad SAWW never teach cruelty and brutality so no…",Pakistan,46,1093,1154,4586,0,FALSE,1/9/2021 23:04,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1015,1.44E+18,Rimsha Noman,Listen Full Story and Subscribe the channel also.#Sialkot,United States,0,136,386,251,0,FALSE,9/9/2021 14:47,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1016,1.19E+18,Mujeeb Khan (Updates), Prime Minister  awarded a certificate of appreciation to #MalikAdnan for the valour he showed to shield #Pr…,Pakistan,2,64,20,12856,0,FALSE,10/25/2019 13:14,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1017,207909545,ravi,'Un-Islamic and inhumane': Ulema condemn lynching of Sri Lankan national over blasphemy allegation… ,None,0,38,68,1821,4,FALSE,10/26/2010 8:29,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
1018,9.74E+17,Zaina Fatima, Not in my Prophet’s name. NO !!He was the most forgiving and peace loving man.Not in my Prophet’s name.#Sialkot,"Gujranwala,Pakistan",311,4364,340,132675,3,FALSE,3/15/2018 11:45,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1019,1.28E+18,Anosh Khan,Pm   Awarded a certificate to #MalikAdnan for his love for humanity. We should be a same youth. No dou… ,Azad Jammu And Kashmir,0,1080,609,336,0,FALSE,7/10/2020 12:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1020,231692806,Jagran English,The minister ended up underlining it as ‘child play’ and said ‘it happens’ by the hands of young energetic adults w… ,"New Delhi, India",0,12824,39,249,127,FALSE,12/29/2010 6:03,TRUE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1021,1114852309,Sadaf H. Khan🇵🇰, #TLP_دھشتگردی_بندکروthese are no different TLP and RSS #Sialkot ,Islamabad/Stuttgart ,162,5680,5197,37114,17,FALSE,1/23/2013 17:16,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
1022,1114852309,Sadaf H. Khan🇵🇰," Khan Sahb,You have always said that, there will come a time when people from other countries will come to Pakistan for…",Islamabad/Stuttgart ,273,5680,5197,37114,17,FALSE,1/23/2013 17:16,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
1023,1.04E+18,Pak Affairs,Will not spare people resorting to violence in the name of religion: PM Imran Khan #PMImranKhan #Sialkot ,"Islamabad, Pakistan",0,801,0,232,1,FALSE,9/22/2018 18:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1024,3083090900,Vinod Maheshwari 🇵🇰,Something is better than nothing 👍 #JusticeforPriyantha #Sialkot ,"Sindh, Pakistan",0,7353,1002,361388,6,FALSE,3/15/2015 1:46,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1025,123799426,Maleeha Sajjad Naqvi,  Immense respect for you brother 🙏May Allah Almighty shower his countless blessings upon you in both worlds…,Pakistan,1,780,765,19638,1,FALSE,3/17/2010 7:36,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1026,1.26E+18,Facts, Men are getting lynched. Women are getting stripped on roads. This is a mentally sick society. I am so done with this crazy…,None,2,119,588,1600,0,FALSE,5/4/2020 5:50,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
1027,8.76E+17, عrفaن,Indeed a good decision This cannot bring Priyantha back but could help a bit healing wounds given by animals.Jus… ,Fifth Floor Serena Hotel Kabul,0,1736,2267,9661,0,FALSE,6/17/2017 14:53,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1028,27630676,Bilal Hashmi,Yes we are even worse.#Sialkot ,Lahore,0,153,150,1,2,FALSE,3/30/2009 12:56,FALSE,#Sialkot,TRUE,FAKE,FAKE,FAKE,FAKE
1029,366022185,Pernia Khan,Men are getting lynched. Women are getting stripped on roads. This is a mentally sick society. I am so done with th… ,Pakistan,2,5602,1419,34709,24,FALSE,9/1/2011 12:46,FALSE,#Sialkot,TRUE,FAKE,FAKE,FAKE,FAKE
1030,1.38E+18,Dr Waqar Qureshi, #sorrySrilankaAs a Pakistani Keep the Sialkot incident in mind for a minute and think how true these words of Musharraf ar…,Islamabad,84,255,1094,3746,1,FALSE,4/16/2021 15:26,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
1031,1.47E+18,Mairakhan, the prospering extremism and redicalization in pakistan is a true indictment of misrule. the mayhem in sialkot verifies…,None,2,0,3,6,0,FALSE,12/5/2021 9:16,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1032,27589515,Tahir Imran Mian ✈, There is a Universal Principle around the world irrespective of Religion 👉 “Honour the Funeral &amp; Respect The Dead” | Pakista…,"Islamabad, London",3,37997,242,8662,239,FALSE,3/30/2009 5:13,TRUE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
1033,613705708,Umer,Is this a u-turn or is this a fake u-turn? Definitely hypocritical! #Sialkot #Blasphemy ,Lahore,0,171,58,3473,0,FALSE,6/20/2012 19:43,FALSE,#Sialkot,FAKE,TRUE,FAKE,FAKE,FAKE
1034,173741434,🇵🇰 یحییٰ باسط 🇵🇰, True. Government should also announce to bear the expenses of his children's education.… , اسلامی جمہوریہ پاکستان,0,302,818,32464,0,FALSE,8/2/2010 7:00,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
1035,865019785,Nazir Hussain, In the condolence reference  the #Sialkot business community has announced to donate 100000 US$ for #PriyanthaKum…,None,2,79,111,4544,0,FALSE,10/6/2012 17:22,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
1036,1.30E+18,Abid khan,Defense Minister's statements were just tip of the iceberg. It is just a symptom of a deep-rooted problem in… ,United States,0,309,648,27,1,FALSE,8/31/2020 19:18,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
1037,19288987,Adam, Pakistani Clerics announced to Observe December 10 as Day of Condemnation to denounce the brutal murder of #PriyanthaKumar…,durban kwazulu natal,1,930,1116,102587,95,FALSE,1/21/2009 14:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
